annotation_id,conversation_id,customer_id,turn_count,D1_context_specificity,D2_action_specificity,D3_dm_redirect,D4_observable_outcome,customer_messages,agent_messages,evidence_complete,action_observed,customer_reaction_observed,dm_redirect,notes
186,1983638,587144,3,0.6,0.0,0,neutral_reaction,"Ay Dios mio!!!, ayúdame a no dar clics a lo baboso en @116875. Ya me acabé mi quincena. || @AmazonHelp Smn jaja",@587144 A veces hay que dejarse llevar por la tentación. 📦😉 ¿Has conseguido lo que buscabas? 😄 ^KS,,,,,
187,1208365,403718,2,0.6,0.0,0,no_action_observed,Hi! @116316 is there any chance to get support from you in english? I need to solve a problem!!!,@403718 How can we help you? What's the problem? Kind regards ^MF,,,,,
188,246407,171151,13,0.45,1.0,1,neutral_reaction,"@AmazonHelp Where have your investigation reached. I promise I won't buy anything from Amazon || @AmazonHelp Mr Junaid whom I cobversated with wad totally Rudy and in attitude and I am taking a legal action towards your team. || @8623 @171152 has cheated me and harassed as well.And tried to buy my loyalty with ₹100 gift card.@1755 @144769 || @AmazonHelp I had conversation with the Amazon team. They were rude and not agreed to help me || @AmazonHelp Yes I have shared all the details and the team says me rudely to take legal options. Humanity has really finished || @AmazonHelp Okk, waiting for it after being harassed and mentally torchered so much || @AmazonHelp Hope so justice is done to me after this hectic and useless conversation. I feel harassed and cheated.","@171151 We've responded to your query here: https://t.co/9ZGVnaIhPk. Kindly check. ^PS || @171151 I understand your concern. Could you confirm if you've shared your details in the link provided to you in DM? ^HD || @171151 Apologies for the bad experience, we'd like to sort this out, could you confirm if you've shared the details? ^MS || @171151 If you've shared the required details on the link provided earlier, we'll check this and get back with an update. ^YP || @171151 Apologies for the unpleasant experience. As you have shared your details, we'll look into this and reach out to you soon. ^AS || @171151 I understand this has not been a pleasant experience, Ayush. We will get back to you soon with an update. ^KS",,,,,
189,513546,221202,2,0.6,0.0,0,no_action_observed,"@AmazonHelp como dije ayer, muy buen trato y con soluciones, gracias de nuevo y felicidades por el servicio de atención al cliente que ha sido muy agradable. Un saludo.","@221202 ¡Hola, Raquel! ¡Tu felicidad es nuestra felicidad!, siempre trabajaremos por ser los mejores para nuestros clientes. ¡Esperamos que tengas un muy lindo fin de semana! ^DS https://t.co/RgKtN63jgz",,,,,
190,289006,184865,2,0.6,0.0,0,no_action_observed,Yay I got my book at last! Thank you @AmazonHelp for helping me! :) That was fast! I should have written you sooner.,@184865 Whoo hoo! We're always happy to help! Glad you have received your book 📚! Let us know if you need anything in the future. ^AL,,,,,
191,372168,204171,4,0.0,0.0,0,neutral_reaction,"@AmazonHelp Obrigado. || @117086 o Amazon Prime Vídeo é pago? Se sim (o que é óbvio) quanto custa, aproximadamente, e à quais conteúdos se tem acesso ?","@204171 De nada, estamos para ajudar! ^CR || @204171 Olá Anderson! Você pode encontrar todas essas informações no seguinte link: https://t.co/RbSFaR4Ieu ^HC",,,,,
192,311046,190284,11,0.25,0.0,0,negative_reaction,@AmazonHelp Thanks guys my problem is solved || @115850 i don't know why you put restrictions on adding of money in Amazon pay. Help me to out this my id is __email__ || @AmazonHelp Five days gone but problem is still there || @AmazonHelp Already done but still the problem is not resolved by Amazon. Worst experience of Amazon || @AmazonHelp @115850 worst service by you || @AmazonHelp Already talked to your customer care but no solution provided,"@190284 Please don't provide your account details, we consider it to be personal information. Our page is visible to the public. ^KA || @190284 We can't gain access to your account via Twitter. Please connect with us here: https://t.co/00q4Sqj9zL for assistance. ^KA || @190284 Sorry for the trouble. Please share your details here: https://t.co/GIJyeYqKE0 and I'll get back to you at the earliest. ^HN || @190284 If you have shared your details, we'll reach out to you at the earliest. Keep a tab here:  https://t.co/DTSNmGldJf. ^CB || @190284 I get your disappointment. Our social media team will get in touch with you soon regarding the issue. Request you to wait.^NK",,,,,
193,2290492,665344,2,0.0,0.0,0,no_action_observed,謎の荷物がAmazonから来ることになっているようで、ヤマトから配達時間変更のメールが来たけど身に覚えがない,@665344 失礼いたします。第三者からの贈り物の可能性がございますが、もしお心当たりがない場合は、確認した上でご案内いたしますので、リンクよりカスタマーサービスにお問い合わせください。https://t.co/J6YEizo6qC  SM,,,,,
194,970632,350314,4,0.85,0.0,0,negative_reaction,@115830 is there a way to purchase a book for someone else's kindle as present for them? || @AmazonHelp No problem. Do you think this Is something that is likely to happen moving forward? Thanks,"@350314 Currently, gifting e-books on https://t.co/ykTUEmdsQA isn't available. I'm sorry for the inconvenience. ^CO || @350314 Hi, we would not have that information at this time. ^CR",,,,,
195,505803,236026,5,1.0,0.0,1,positive_reaction,I just had the worst service with @115821 that I’ve ever had and as an Amazon Prime member it’s sad how rude I was just spoken to. 😕 || @AmazonHelp Please DM me if you could! I asked to speak to another associate due to rude service and was told no. Not what I expect as a prime member. || @AmazonHelp Just did! Thank you,"@236026 This is not what we expect! Please remember to send your feedback via the e-mail you will receive, it goes to the agent's supervisor. We would also like to help solve your initial issue. Without sharing any account information can you explain a bit further? ^LS || @236026 We would love to get more details from you about this unfortunate incident, Mariah, but we are unable to initiate DM's through Twitter. However, we are more than able to respond, so please send us a Direct Message, and we will do everything we can to assist! ^JD",,,,,
196,2444078,700805,6,0.45,0.0,1,negative_reaction,"@AmazonHelp I have no updated... you may private message because my internet doesn't need more personal information || Hey make sure you're checking your updates, emails and cards people. My @117795 /Amazon has been hacked TWICE! || @AmazonHelp Yes somebody's trying to work on the problem they said 48 hours in hopes of resolving the issue.","@700805 You're welcome to DM us, but we don't have access to account/order details via Social Media. How long ago were you told you'd receive an update in 48 hours? Please be sure to check your junk/spam folder for an e-mail from an Account Specialist. ^WJ https://t.co/1XyLaGkcaN || @700805 Oh no! Have you had a chance to contact us for help with this? If you haven't already, we recommend resetting your password or enabling two-step verification: https://t.co/ECnFNHL43Y ^MB || @700805 Keep us posted if you need help with anything when you get your response! ^AJ",,,,,
197,838573,319548,8,0.65,0.0,0,neutral_reaction,Deliver my parcel @115830 please. || @AmazonHelp No it today but I want it now lol want it before I head to work at 4:30 || @AmazonHelp Amazon as it’s next day delivery. And no normally someone in. || @AmazonHelp It’s arrived.,"@319548 Hey, has your order passed estimated delivery date? You can track it here:  https://t.co/Y5jpI9gRhE ^RS || @319548 Hi James. Who is the carrier in question? Have you a safe place delivery preference set up? ^TP || @319548 If the order doesn't arrive by the delivery date here https://t.co/aaDyEz1VgE let us know. ^BM || @319548 Thanks for letting us know, James. Have yourself a great weekend! ^EM",,,,,
198,2747173,769255,2,1.0,1.0,0,silence_after_action,My @115821 order said it had guaranteed delivery on Nov. 22nd but has not even been shipped... what’s up with that?,"@769255 Sorry for the delay, Kaitlin! Have we sent you an e-mail with an updated delivery date? You can check that here: https://t.co/2IHxMGT60b If not, please reach out to us here so that we can investigate the delay: https://t.co/hApLpMlfHN ^EA",,,,,
199,132373,145863,2,0.0,0.0,0,no_action_observed,Amazon Music Unlimitedとりあえず無料お試し登録したけどなんでもある感やばいな,@145863 Amazon Music Unlimitedをお試しいただき、ありがとうございます！ぜひ聴きまくっちゃってください♪ RI,,,,,
200,230072,170820,4,0.0,0.0,0,negative_reaction,"@AmazonHelp Awaiting your response || So @115821 refers me 2 seller, seller says I have escalated issue to Amazon. Round n round we go. Slow clap. Well done!",@170820 You can check for our response here : https://t.co/DTSNmGldJf . ^CB || @170820 We've received your revert and shall reach out to you soon with an update. ^GS,,,,,
